Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Index Right,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Point of Regard Right X [px],Point of Regard Right Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
6188,3134816.674,12:55:01:000,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Information,Separator,1,,,,,,,,,,,,,,,,,,,,,,,,,neutre2.avi
6189,3134824.121,12:55:01:007,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,,,16.9093,16.9093,4.1879,28.393745226974364,0.0,,,,,0.0000,0.0000,0.0000,-101.1514,-84.7905,669.3786,1107.8282,836.4794,,,,,,,,
6191,3134864.009,12:55:01:047,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,,,16.9101,16.9101,4.1774,29.05316061649423,0.0,,,,,0.0000,0.0000,0.0000,-100.9362,-84.5909,667.6508,1107.9016,836.5331,,,,,,,,
6193,3134903.758,12:55:01:087,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,,,16.6651,16.6651,4.1104,0.0,16.164608042207046,,,,,0.0000,0.0000,0.0000,-100.7581,-84.4051,666.4887,1107.8095,836.1743,,,,,,,,
6195,3134943.52,12:55:01:127,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,,,17.1260,17.1260,4.219,0.0,0.0,,,,,0.0000,0.0000,0.0000,-100.7191,-84.2683,665.9138,1107.7666,836.0866,,,,,,,,
6197,3134983.377,12:55:01:167,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,,,16.9463,16.9463,4.17,7.320900915321394,0.0,,,,,0.0000,0.0000,0.0000,-100.6554,-84.2100,665.0537,1108.0624,836.0747,,,,,,,,
6199,3135023.135,12:55:01:206,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,,,17.2042,17.2042,4.2317,19.396958279910457,0.0,,,,,0.0000,0.0000,0.0000,-100.7283,-84.2188,664.8757,1108.3176,836.0982,,,,,,,,
6201,3135062.875,12:55:01:246,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,,,17.2136,17.2136,4.2343,373.6167996517965,769.6730604533042,,,,,0.0000,0.0000,0.0000,-99.9963,-83.2220,665.1705,1103.6516,828.2348,,,,,,,,
6203,3135102.62,12:55:01:286,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,1,17.3036,17.3036,4.2618,456.25896367340584,686.1589603887842,,,,,0.0000,0.0000,0.0000,-100.0535,-83.3144,666.0673,1102.2487,826.8851,,,,,,,,
6205,3135142.495,12:55:01:326,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,1,17.1992,17.1992,4.2449,425.36421698096717,654.7927546053184,,,,,0.0000,0.0000,0.0000,-100.2579,-83.4853,667.3999,1102.2841,826.8714,,,,,,,,
6207,3135182.247,12:55:01:366,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,1,17.0625,17.0625,4.2156,474.4994211961521,590.5190913180244,,,,,0.0000,0.0000,0.0000,-100.3300,-83.6237,668.0379,1102.5035,827.1255,,,,,,,,
6209,3135222.013,12:55:01:405,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,2,16.4833,16.4833,4.0721,565.7101964576943,625.1786016511102,,,,,0.0000,0.0000,0.0000,-99.8707,-83.2890,667.7787,1099.6479,825.7265,,,,,,,,
6211,3135261.755,12:55:01:445,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,2,16.1568,16.1568,3.9943,610.6596249269927,599.0159041840461,,,,,0.0000,0.0000,0.0000,-100.1527,-83.2886,668.0591,1099.9639,825.3190,,,,,,,,
6213,3135301.625,12:55:01:485,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,2,15.2675,15.2675,3.7818,555.1103713449415,552.0007983001259,,,,,0.0000,0.0000,0.0000,-100.3561,-83.3407,668.8433,1100.3716,824.9982,,,,,,,,
6215,3135341.374,12:55:01:525,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,2,15.1838,15.1838,3.7593,594.506263693286,542.9491748520526,,,,,0.0000,0.0000,0.0000,-100.2334,-83.3790,668.4755,1100.2227,825.6612,,,,,,,,
6217,3135381.114,12:55:01:564,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,2,15.0005,15.0005,3.7147,609.275172286136,589.2519562693308,,,,,0.0000,0.0000,0.0000,-99.9817,-83.3842,668.5370,1099.2451,825.5996,,,,,,,,
6219,3135420.881,12:55:01:604,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,3,14.2934,14.2934,3.5444,562.8559373675253,549.2822381989088,,,,,0.0000,0.0000,0.0000,-99.8201,-83.2261,669.0537,1098.1715,824.1919,,,,,,,,
6221,3135460.756,12:55:01:644,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,3,14.4619,14.4619,3.5835,587.7096964096091,544.2809689182633,,,,,0.0000,0.0000,0.0000,-99.8652,-83.1527,668.6452,1098.4592,824.0925,,,,,,,,
6223,3135500.504,12:55:01:684,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,3,13.7333,13.7333,3.4058,617.310083979892,543.8035586617814,,,,,0.0000,0.0000,0.0000,-99.9999,-83.2687,668.6668,1099.0938,824.5632,,,,,,,,
6225,3135540.245,12:55:01:724,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,3,14.3570,14.3570,,,,,,,,0.0000,0.0000,0.0000,-100.0116,-83.3869,668.8647,1098.8876,825.1264,,,,,,,,
6227,3135579.993,12:55:01:763,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,3,13.7509,13.7509,,,,,,,,0.0000,0.0000,0.0000,-100.0303,-83.4088,670.2936,1098.2351,824.4656,,,,,,,,
6229,3135619.87,12:55:01:803,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,3,13.6717,13.6717,,,,,,,,0.0000,0.0000,0.0000,-99.9050,-83.2802,669.7710,1097.9348,824.3887,,,,,,,,
6231,3135659.627,12:55:01:843,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,3,13.3778,13.3778,3.3239,664.3635220755342,468.503359098139,,,,,0.0000,0.0000,0.0000,-99.8071,-83.2979,669.7156,1097.6876,824.4387,,,,,,,,
6233,3135699.378,12:55:01:883,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,3,13.2864,13.2864,3.3056,622.3728633330534,468.7438264017664,,,,,0.0000,0.0000,0.0000,-99.9285,-83.4682,670.5330,1097.6326,824.5587,,,,,,,,
6235,3135739.122,12:55:01:922,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,3,13.0161,13.0161,3.241,616.8266772171942,502.6301294284861,,,,,0.0000,0.0000,0.0000,-100.0008,-83.5297,670.8450,1097.6988,824.3905,,,,,,,,
6237,3135778.99,12:55:01:962,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,3,12.5043,12.5043,3.1143,619.1541058423716,531.7764614095353,,,,,0.0000,0.0000,0.0000,-99.9879,-83.3631,670.5879,1097.8516,823.7853,,,,,,,,
6239,3135818.733,12:55:02:002,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,3,12.5113,12.5113,3.1208,570.1232399938547,489.7816333124351,,,,,0.0000,0.0000,0.0000,-99.9952,-83.3760,671.6396,1097.2887,823.3247,,,,,,,,
6241,3135858.516,12:55:02:042,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,3,12.3514,12.3514,3.0827,691.3085019241627,514.3586471340583,,,,,0.0000,0.0000,0.0000,-100.0260,-83.4196,671.8818,1097.1693,823.4378,,,,,,,,
6243,3135898.248,12:55:02:082,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,3,11.2972,11.2972,2.8218,616.742724456106,487.6944786607096,,,,,0.0000,0.0000,0.0000,-99.8611,-83.3547,671.3620,1097.5433,822.6847,,,,,,,,
6245,3135938.118,12:55:02:121,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,3,12.1080,12.1080,3.0218,611.1637691532521,485.8989917967655,,,,,0.0000,0.0000,0.0000,-99.8626,-83.3720,671.6567,1096.7356,823.1857,,,,,,,,
6247,3135977.869,12:55:02:161,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,4,12.1272,12.1272,3.0272,619.0803958144054,450.7457437041338,,,,,0.0000,0.0000,0.0000,-99.9221,-83.4862,671.7926,1096.5358,823.1772,,,,,,,,
6249,3136017.609,12:55:02:201,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,4,12.4102,12.4102,3.0982,634.6041771294346,480.65188155218254,,,,,0.0000,0.0000,0.0000,-99.9259,-83.5565,672.1379,1096.5441,823.9482,,,,,,,,
6251,3136057.372,12:55:02:241,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,4,12.4985,12.4985,3.1201,629.0723726776181,490.1595595677635,,,,,0.0000,0.0000,0.0000,-99.8981,-83.6183,672.1754,1096.7117,824.1500,,,,,,,,
6253,3136097.244,12:55:02:281,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,4,12.4883,12.4883,3.1189,643.9221574425886,490.6609848105671,,,,,0.0000,0.0000,0.0000,-99.9741,-83.5963,672.4611,1096.7037,824.0634,,,,,,,,
6255,3136136.99,12:55:02:320,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,4,12.1080,12.1080,3.0256,598.7562433013114,467.69223285823404,,,,,0.0000,0.0000,0.0000,-99.9614,-83.4413,672.5006,1096.7356,823.1857,,,,,,,,
6257,3136176.732,12:55:02:360,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,4,12.2186,12.2186,3.0499,627.9334383544476,470.20771889005294,,,,,0.0000,0.0000,0.0000,-99.9357,-83.4151,671.8591,1096.8287,823.1017,,,,,,,,
6259,3136216.478,12:55:02:400,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,4,12.5949,12.5949,3.1419,683.7922688285394,530.6450172390603,,,,,0.0000,0.0000,0.0000,-99.9242,-83.4912,671.7745,1096.8914,823.8335,,,,,,,,
6261,3136256.369,12:55:02:440,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,4,12.4557,12.4557,3.1048,627.2269096773686,519.0670132898329,,,,,0.0000,0.0000,0.0000,-99.8446,-83.4458,671.1195,1096.9037,824.0362,,,,,,,,
6263,3136296.118,12:55:02:479,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,4,12.7557,12.7557,3.1775,658.7368859104863,488.7275068648313,,,,,0.0000,0.0000,0.0000,-99.8486,-83.4276,670.9522,1097.3546,824.2042,,,,,,,,
6265,3136335.865,12:55:02:519,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,4,12.9915,12.9915,3.2415,595.3176786952722,493.55383671455525,,,,,0.0000,0.0000,0.0000,-100.1353,-83.6424,672.2194,1097.4251,824.3868,,,,,,,,
6267,3136375.609,12:55:02:559,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,4,13.0755,13.0755,3.2693,616.0923290680663,472.8036248349853,,,,,0.0000,0.0000,0.0000,-100.3597,-83.9507,673.6839,1097.4541,824.8666,,,,,,,,
6269,3136415.479,12:55:02:599,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,4,13.0809,13.0809,3.27,587.2042976327643,528.0704819760244,,,,,0.0000,0.0000,0.0000,-100.3362,-83.9520,673.5610,1097.3452,824.9500,,,,,,,,
6271,3136455.241,12:55:02:639,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,4,12.4111,12.4111,3.1056,604.9201220232799,481.8354831207853,,,,,0.0000,0.0000,0.0000,-100.2883,-83.8826,673.6484,1097.1753,824.1498,,,,,,,,
6273,3136494.99,12:55:02:678,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,4,13.1643,13.1643,3.2904,609.8460876353118,519.8406279376646,,,,,0.0000,0.0000,0.0000,-100.1953,-83.8504,673.5716,1096.7165,824.5128,,,,,,,,
6275,3136534.726,12:55:02:718,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,4,12.6442,12.6442,3.1725,614.5900698644788,485.1684593734712,,,,,0.0000,0.0000,0.0000,-100.1378,-84.0224,675.7669,1096.4392,824.0057,,,,,,,,
6277,3136574.609,12:55:02:758,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,4,12.7792,12.7792,,,,,,,,0.0000,0.0000,0.0000,-100.1150,-84.2251,677.3972,1095.9491,824.5337,,,,,,,,
6279,3136614.349,12:55:02:798,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,4,12.8400,12.8400,,,,,,,,0.0000,0.0000,0.0000,-100.7588,-84.5518,679.1730,1095.9084,824.4865,,,,,,,,
6281,3136654.118,12:55:02:837,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,4,12.6777,12.6777,3.1928,630.3208838366988,481.3963588765668,,,,,0.0000,0.0000,0.0000,-100.6464,-84.3399,678.2957,1095.9357,823.8576,,,,,,,,
6283,3136693.861,12:55:02:877,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,4,13.1267,13.1267,3.3018,635.8006668167725,477.0961469677073,,,,,0.0000,0.0000,0.0000,-100.4978,-84.2872,677.8606,1095.2038,824.1708,,,,,,,,
6285,3136733.737,12:55:02:917,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,5,12.5327,12.5327,3.149,1160.272552964506,574.8345692846342,,,,,0.0000,0.0000,0.0000,-99.3608,-84.4060,676.7323,1087.9435,826.2192,,,,,,,,
6287,3136773.482,12:55:02:957,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,5,12.5028,12.5028,3.1389,1142.840721170059,669.746056018306,,,,,0.0000,0.0000,0.0000,-99.2990,-84.3320,676.1460,1087.7871,826.4608,,,,,,,,
6289,3136813.228,12:55:02:997,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,5,12.3777,12.3777,3.1035,1166.8188351822412,626.8636186808494,,,,,0.0000,0.0000,0.0000,-99.2033,-84.1607,675.1646,1087.8050,826.0710,,,,,,,,
6291,3136852.973,12:55:03:036,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,5,13.1531,13.1531,3.2886,1154.317590484629,659.5093433822323,,,,,0.0000,0.0000,0.0000,-99.0765,-83.9937,673.9091,1088.4430,826.3714,,,,,,,,
6293,3136892.867,12:55:03:076,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.1343,13.1343,3.2805,1202.283428722267,711.9348726762463,,,,,0.0000,0.0000,0.0000,-98.8441,-83.9666,673.2132,1087.2755,827.3547,,,,,,,,
6295,3136932.606,12:55:03:116,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,12.9272,12.9272,3.2263,1218.1581906017686,737.0427266253191,,,,,0.0000,0.0000,0.0000,-98.7464,-83.8812,672.5201,1087.4195,827.0991,,,,,,,,
6297,3136972.357,12:55:03:156,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,12.9936,12.9936,3.2397,1255.020878495757,676.0099111802548,,,,,0.0000,0.0000,0.0000,-98.7622,-83.7586,671.9039,1087.3888,826.8501,,,,,,,,
6299,3137012.103,12:55:03:195,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.1777,13.1777,3.2829,1210.2884282529915,685.3172121318316,,,,,0.0000,0.0000,0.0000,-98.6557,-83.5588,671.5394,1087.5132,826.2717,,,,,,,,
6301,3137051.97,12:55:03:235,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.9379,13.9379,3.4707,1194.5220151299607,678.3237050500206,,,,,0.0000,0.0000,0.0000,-98.6651,-83.5327,671.8129,1087.9425,826.4647,,,,,,,,
6303,3137091.73,12:55:03:275,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.5835,13.5835,3.3808,1214.5072071257512,716.0882542997883,,,,,0.0000,0.0000,0.0000,-98.5547,-83.4578,671.2318,1087.6785,826.1789,,,,,,,,
6305,3137131.478,12:55:03:315,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.2189,13.2189,3.2884,1228.628038969881,681.8121183197217,,,,,0.0000,0.0000,0.0000,-98.4631,-83.3811,670.6199,1087.2286,825.8715,,,,,,,,
6307,3137171.355,12:55:03:355,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.4437,13.4437,3.3422,1219.6942380043079,692.0289700974098,,,,,0.0000,0.0000,0.0000,-98.4086,-83.2922,670.3713,1087.2529,825.6751,,,,,,,,
6309,3137211.098,12:55:03:394,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.5541,13.5541,3.3649,1193.2562853778238,691.3668051635042,,,,,0.0000,0.0000,0.0000,-98.2400,-83.1007,669.5395,1087.3636,825.6071,,,,,,,,
6311,3137250.845,12:55:03:434,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,6,13.6783,13.6783,3.3918,1150.9843054396558,715.6466457476781,,,,,0.0000,0.0000,0.0000,-98.1418,-82.9798,668.8561,1087.5101,825.8002,,,,,,,,
6313,3137290.594,12:55:03:474,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,6,13.4213,13.4213,3.3262,1214.3281732882165,749.9203661674441,,,,,0.0000,0.0000,0.0000,-98.1205,-82.8743,668.2862,1087.6657,825.3761,,,,,,,,
6315,3137330.476,12:55:03:514,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.3406,13.3406,3.3045,1150.6211066726878,675.1739794701746,,,,,0.0000,0.0000,0.0000,-98.0582,-82.8254,667.8780,1087.3839,824.9668,,,,,,,,
6317,3137370.225,12:55:03:554,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.2128,13.2128,3.2752,1157.0298623395615,753.8833243902309,,,,,0.0000,0.0000,0.0000,-98.0028,-82.8908,668.2605,1087.2601,825.2635,,,,,,,,
6319,3137409.972,12:55:03:593,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,12.9550,12.9550,3.2108,1183.7244330974,711.1383507282192,,,,,0.0000,0.0000,0.0000,-97.8937,-82.8107,667.9683,1087.1524,824.9602,,,,,,,,
6321,3137449.717,12:55:03:633,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,12.5216,12.5216,3.1021,1170.4248155934636,697.2904416662394,,,,,0.0000,0.0000,0.0000,-97.7671,-82.7143,667.3309,1086.8992,824.7078,,,,,,,,
6323,3137489.607,12:55:03:673,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,12.7577,12.7577,3.1583,1170.0413431926343,712.819520163139,,,,,0.0000,0.0000,0.0000,-97.7977,-82.6935,667.0415,1086.9590,824.8798,,,,,,,,
6325,3137529.35,12:55:03:713,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,12.9181,12.9181,3.193,1156.449862020241,695.1370828308759,,,,,0.0000,0.0000,0.0000,-97.6318,-82.5609,666.1236,1087.1370,824.8240,,,,,,,,
6327,3137569.099,12:55:03:752,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.1323,13.1323,3.2463,1162.4964795485157,753.4032048859889,,,,,0.0000,0.0000,0.0000,-97.6070,-82.5973,666.3871,1086.8348,825.1847,,,,,,,,
6329,3137608.844,12:55:03:792,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.2066,13.2066,3.2653,1165.3426820190227,702.5650766159988,,,,,0.0000,0.0000,0.0000,-97.6130,-82.6203,666.5865,1086.8213,825.2062,,,,,,,,
6331,3137648.715,12:55:03:832,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.0592,13.0592,3.2284,1154.9917686686688,674.2002621508337,,,,,0.0000,0.0000,0.0000,-97.5775,-82.5916,666.3610,1086.5988,824.8509,,,,,,,,
6333,3137688.473,12:55:03:872,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.1629,13.1629,3.2525,1189.6014521453922,667.943655840352,,,,,0.0000,0.0000,0.0000,-97.5444,-82.5636,666.1375,1086.4414,824.8424,,,,,,,,
6335,3137728.228,12:55:03:912,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,7,13.1854,13.1854,3.2569,1172.6992043808978,662.8397788698874,,,,,0.0000,0.0000,0.0000,-97.5060,-82.5357,665.9102,1086.3625,824.8713,,,,,,,,
6337,3137767.97,12:55:03:951,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,7,13.3587,13.3587,3.298,1138.542084171875,713.1130691136086,,,,,0.0000,0.0000,0.0000,-97.4803,-82.5097,665.7038,1086.4040,824.7499,,,,,,,,
6339,3137807.838,12:55:03:991,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,8,13.2162,13.2162,3.2628,1185.0495931737007,334.71545079725456,,,,,0.0000,0.0000,0.0000,-97.1398,-81.7808,665.7355,1085.1370,819.2135,,,,,,,,
6341,3137847.584,12:55:04:031,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,8,13.1929,13.1929,3.2561,1185.3203904767367,315.23207638777524,,,,,0.0000,0.0000,0.0000,-97.1921,-81.7096,665.5081,1085.1172,818.7947,,,,,,,,
6343,3137887.332,12:55:04:071,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,8,13.3448,13.3448,3.2936,1172.5534419523499,356.9839369759099,,,,,0.0000,0.0000,0.0000,-97.1936,-81.7437,665.6397,1085.1956,819.1185,,,,,,,,
6345,3137927.088,12:55:04:110,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,8,13.4569,13.4569,3.318,1191.26754037295,356.29661360806745,,,,,0.0000,0.0000,0.0000,-97.0693,-81.7152,665.0723,1084.8431,819.2711,,,,,,,,
6347,3137966.97,12:55:04:150,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Saccade,8,13.5678,13.5678,3.3448,1203.8820597734218,311.63712120317996,,,,,0.0000,0.0000,0.0000,-96.8906,-81.6389,665.0734,1084.5278,819.0613,,,,,,,,
6349,3138006.715,12:55:04:190,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,9,13.2746,13.2746,3.2702,1250.4031378357029,320.7701331420677,,,,,0.0000,0.0000,0.0000,-96.6623,-81.4968,664.4122,1083.3021,817.9584,,,,,,,,
6351,3138046.455,12:55:04:230,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,9,13.2185,13.2185,3.2559,1167.1612424915845,312.58976313395146,,,,,0.0000,0.0000,0.0000,-96.5192,-81.3373,664.2916,1083.4304,817.8455,,,,,,,,
6353,3138086.199,12:55:04:270,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,9,13.6296,13.6296,3.3538,1215.2124560644893,260.2624204088778,,,,,0.0000,0.0000,0.0000,-96.4871,-81.3452,663.9432,1083.2533,818.0414,,,,,,,,
6355,3138126.093,12:55:04:309,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,9,13.8583,13.8583,3.4123,1210.6845020808257,278.19883345053336,,,,,0.0000,0.0000,0.0000,-96.5533,-81.4339,664.5470,1083.1166,818.0770,,,,,,,,
6357,3138165.838,12:55:04:349,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,9,13.7651,13.7651,3.3897,1250.0019876646627,259.88872054632714,,,,,0.0000,0.0000,0.0000,-96.5206,-81.4158,664.5558,1083.0228,817.9749,,,,,,,,
6359,3138205.588,12:55:04:389,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,9,13.3686,13.3686,3.293,1257.5222087059508,241.29796286348667,,,,,0.0000,0.0000,0.0000,-96.4786,-81.3401,664.4499,1083.0662,817.1294,,,,,,,,
6361,3138245.329,12:55:04:429,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,9,13.5574,13.5574,3.3367,1226.8226940252662,290.47976303399787,,,,,0.0000,0.0000,0.0000,-96.2769,-81.2708,664.0715,1082.5543,817.5962,,,,,,,,
6363,3138285.196,12:55:04:469,Trial001,01 neutre2.avi,0.0,16337.723,41,CornflowerBlue,99.0346,Eye,Fixation,9,13.6268,13.6268,3.3533,1243.8791688437018,235.1241653495093,,,,,0.0000,0.0000,0.0000,-96.1824,-81.2858,664.0257,1081.9148,817.3971,,,,,,,,
